"Standard Report - Imports"
"Current date: 05/31/2026 5:56 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"0101 Horses, Asses, Mules And Hinnies, Live","China","February 2024","11,812"
"0106 Animals, Live, Nesoi","China","January 2024","1,266,017"
"0106 Animals, Live, Nesoi","China","February 2024","880,449"
"0106 Animals, Live, Nesoi","China","March 2024","1,040,266"
"0106 Animals, Live, Nesoi","China","April 2024","1,751,527"
"0106 Animals, Live, Nesoi","China","May 2024","1,107,361"
"0106 Animals, Live, Nesoi","China","June 2024","1,042,566"
"0106 Animals, Live, Nesoi","China","July 2024","1,554,213"
"0106 Animals, Live, Nesoi","China","August 2024","1,387,248"
"0106 Animals, Live, Nesoi","China","September 2024","1,679,827"
"0106 Animals, Live, Nesoi","China","October 2024","1,165,799"
"0106 Animals, Live, Nesoi","China","November 2024","1,205,101"
"0106 Animals, Live, Nesoi","China","December 2024","833,986"
"0106 Animals, Live, Nesoi","China","January 2025","1,933,111"
"0106 Animals, Live, Nesoi","China","February 2025","1,285,870"
"0106 Animals, Live, Nesoi","China","March 2025","1,755,134"
"0106 Animals, Live, Nesoi","China","April 2025","595,990"
"0106 Animals, Live, Nesoi","China","May 2025","349,358"
"0106 Animals, Live, Nesoi","China","June 2025","562,863"
"0106 Animals, Live, Nesoi","China","July 2025","480,031"
"0106 Animals, Live, Nesoi","China","August 2025","709,129"
"0106 Animals, Live, Nesoi","China","September 2025","793,962"
"0106 Animals, Live, Nesoi","China","October 2025","617,402"
"0106 Animals, Live, Nesoi","China","November 2025","569,966"
"0106 Animals, Live, Nesoi","China","December 2025","541,890"
"0106 Animals, Live, Nesoi","China","January 2026","796,172"
"0106 Animals, Live, Nesoi","China","February 2026","610,523"
"0106 Animals, Live, Nesoi","China","March 2026","1,558,830"
"0202 Meat Of Bovine Animals, Frozen","China","April 2025","16,380"
"0202 Meat Of Bovine Animals, Frozen","China","September 2025","76,608"
"0202 Meat Of Bovine Animals, Frozen","China","February 2026","186,790"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","January 2024","883,458"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","February 2024","418,632"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","March 2024","378,399"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","April 2024","510,451"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","May 2024","868,383"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","June 2024","651,121"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","July 2024","596,910"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","August 2024","516,404"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","September 2024","514,739"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","October 2024","404,687"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","November 2024","480,155"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","December 2024","416,305"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","January 2025","337,719"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","February 2025","436,063"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","March 2025","341,715"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","April 2025","349,730"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","May 2025","426,481"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","June 2025","185,094"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","July 2025","493,399"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","August 2025","346,031"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","September 2025","726,456"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","October 2025","385,982"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","November 2025","313,570"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","December 2025","245,581"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","January 2026","599,917"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","February 2026","259,624"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","China","March 2026","495,773"
"0301 Fish, Live","China","January 2024","31,608"
"0301 Fish, Live","China","February 2024","17,943"
"0301 Fish, Live","China","March 2024","25,863"
"0301 Fish, Live","China","April 2024","15,554"
"0301 Fish, Live","China","May 2024","31,281"
"0301 Fish, Live","China","June 2024","28,310"
"0301 Fish, Live","China","July 2024","29,020"
"0301 Fish, Live","China","August 2024","39,755"
"0301 Fish, Live","China","September 2024","25,838"
"0301 Fish, Live","China","October 2024","35,540"
"0301 Fish, Live","China","November 2024","33,390"
"0301 Fish, Live","China","December 2024","28,306"
"0301 Fish, Live","China","January 2025","57,098"
"0301 Fish, Live","China","February 2025","37,984"
"0301 Fish, Live","China","March 2025","45,698"
"0301 Fish, Live","China","April 2025","20,781"
"0301 Fish, Live","China","May 2025","15,797"
"0301 Fish, Live","China","June 2025","40,298"
"0301 Fish, Live","China","July 2025","31,589"
"0301 Fish, Live","China","August 2025","30,947"
"0301 Fish, Live","China","September 2025","25,936"
"0301 Fish, Live","China","October 2025","33,520"
"0301 Fish, Live","China","November 2025","20,431"
"0301 Fish, Live","China","December 2025","27,986"
"0301 Fish, Live","China","January 2026","63,339"
"0301 Fish, Live","China","February 2026","29,271"
"0301 Fish, Live","China","March 2026","37,204"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","January 2024","76,551"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","February 2024","96,618"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","March 2024","57,635"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","April 2024","79,246"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","May 2024","48,851"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","June 2024","62,158"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","July 2024","70,783"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","August 2024","66,952"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","September 2024","84,677"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","October 2024","94,374"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","November 2024","95,044"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","December 2024","86,886"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","January 2025","162,570"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","February 2025","124,026"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","March 2025","77,533"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","April 2025","45,447"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","May 2025","45,359"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","June 2025","25,999"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","July 2025","30,101"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","August 2025","41,163"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","September 2025","59,536"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","October 2025","48,704"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","November 2025","277,606"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","December 2025","362,178"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","January 2026","453,825"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","February 2026","311,168"
"0302 Fish, Fresh Or Chilled (no Fillets Or Other Meat)","China","March 2026","540,416"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","January 2024","17,588,955"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","February 2024","11,671,247"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","March 2024","9,207,902"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","April 2024","7,065,782"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","May 2024","11,416,990"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","June 2024","12,303,521"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","July 2024","11,328,692"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","August 2024","12,021,957"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","September 2024","14,034,858"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","October 2024","10,862,306"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","November 2024","12,832,890"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","December 2024","17,912,605"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","January 2025","20,269,798"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","February 2025","13,990,536"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","March 2025","6,860,716"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","April 2025","6,958,941"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","May 2025","3,419,311"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","June 2025","3,906,162"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","July 2025","10,152,875"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","August 2025","7,296,817"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","September 2025","5,120,095"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","October 2025","5,606,700"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","November 2025","7,338,665"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","December 2025","6,782,267"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","January 2026","7,598,589"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","February 2026","7,396,884"
"0303 Fish, Frozen (no Fish Fillets Or Other Fish Meat)","China","March 2026","6,724,286"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","January 2024","92,740,071"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","February 2024","90,480,848"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","March 2024","48,113,830"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","April 2024","41,592,432"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","May 2024","70,525,148"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","June 2024","77,476,143"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","July 2024","93,990,014"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","August 2024","80,134,672"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","September 2024","83,991,628"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","October 2024","79,962,317"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","November 2024","88,819,138"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","December 2024","110,557,524"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","January 2025","114,442,543"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","February 2025","121,745,610"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","March 2025","72,188,808"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","April 2025","56,159,596"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","May 2025","59,069,967"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","June 2025","38,117,756"
"0304 Fish Fillets & Oth Fish Meat, Fresh, Chill Or Froz","China","July 2025","77,573,718"
